unique_id,service_request_id,service_category,service_type
fe02cb9c-ba76-4a82-8fde-20a74d9b60e6,1,Category 1,Data Transmission and/or Internet Access
2514704f-b1a9-4501-a12f-d1d902b00e99,2,Category 2,Internal Connections
eab01cf8-6b75-42bf-a785-6df98887c57f,3,Category 2,Basic Maintenance of Internal Connections
ea18bfae-4ca6-4c6f-af38-1025f3db9c0d,1,Category 2,Internal Connections
d0bc299a-9c05-4951-b6ba-399b6eb147bb,2,Category 2,Basic Maintenance of Internal Connections
985502c7-87b2-46ce-8f35-f13da31c9980,3,Category 2,Internal Connections
08bcab31-2f74-4233-9b56-5123ab36010a,4,Category 2,Basic Maintenance of Internal Connections
345919bd-fa64-4cff-ab84-57d667b2eb7a,5,Category 2,Internal Connections
78791e18-a190-40ef-8484-b7db28f8845a,6,Category 2,Basic Maintenance of Internal Connections
73fd41b4-a2bd-408b-9ec7-6ae8f6f40f2c,1,Category 1,Data Transmission and/or Internet Access
b58523e2-a2fd-40b9-99b3-253190511730,1,Category 1,Data Transmission and/or Internet Access
edf773f4-e790-4d1e-b7f8-3ceefb3d61a7,1,Category 1,Data Transmission and/or Internet Access
8458337e-8832-4c7b-a75d-f8a8c23b4ef3,1,Category 2,Internal Connections
410b112b-7d5c-44fe-a6b7-6de7a4742b47,1,Category 2,Internal Connections
aad3d49c-91d7-44e1-a45a-9df9d43398c0,2,Category 2,Basic Maintenance of Internal Connections
11757f97-7a9b-4ccd-bd0f-2d66d0b08801,2,Category 2,Basic Maintenance of Internal Connections
64aa1659-71a3-447d-a801-0f40df383c9e,1,Category 2,Internal Connections
4baf3dd9-8a21-4484-afc0-cbeeb3d8f270,3,Category 2,Internal Connections
59a4b5c6-4396-4ae8-a0b1-d4163c5bd71d,3,Category 2,Internal Connections
42d34754-e637-4bce-a53e-03566ee2db1e,4,Category 2,Basic Maintenance of Internal Connections
e117fe1a-3d08-426f-94f2-30e4223681f9,4,Category 2,Basic Maintenance of Internal Connections
4d742d1b-9a25-4eda-908d-30625f752420,5,Category 2,Internal Connections
8a62facb-b243-4b16-beca-f73d8f02d00a,5,Category 2,Internal Connections
a3fc1eb5-0811-4d4c-9769-d64d454ac237,6,Category 2,Basic Maintenance of Internal Connections
1096ec22-6535-4938-afe0-7400243b71c1,6,Category 2,Basic Maintenance of Internal Connections
d1f58b3b-6096-47ec-81c0-12e8dbff78bb,7,Category 2,Internal Connections
d82aaf3e-bf84-4b8e-9fa5-3e74a0bd0d44,7,Category 2,Internal Connections
80b0f2a2-c25a-4df3-ab24-ec63875c6130,8,Category 2,Basic Maintenance of Internal Connections
c4f1c58c-0ed7-4768-a16b-e023a7188487,8,Category 2,Basic Maintenance of Internal Connections
de7d50d8-81e7-4459-989c-10d9738ef176,9,Category 2,Internal Connections
d06e6b37-22fa-4585-be39-728519354b10,9,Category 2,Internal Connections
7ea26e5b-d103-4e3a-a662-7b7fdac91d08,10,Category 2,Basic Maintenance of Internal Connections
c89a1d7d-729b-4ba8-bad0-d9660ae982b0,10,Category 2,Basic Maintenance of Internal Connections
3bd179fa-8781-40a2-b1c1-08754e3c71a7,11,Category 2,Internal Connections
cb12f8b3-8984-4a2d-845d-3f21f3b7e0f7,11,Category 2,Internal Connections
52090123-7f50-48cb-9bc5-b9e86d229409,12,Category 2,Basic Maintenance of Internal Connections
7d7019bd-a618-4d1d-ab6e-c05a52508931,12,Category 2,Basic Maintenance of Internal Connections
6a2abc57-49ad-4da6-93a8-e88c79ff46e1,1,Category 2,Internal Connections
73770941-40cf-452a-91d0-64a57e87f45a,1,Category 2,Internal Connections
071d944e-b793-414c-a896-40673c1cd0d1,1,Category 2,Internal Connections
54d4297f-3fcd-4782-b996-708f433c349a,1,Category 2,Internal Connections
e42cb0c4-1c98-4455-900b-8aca8e5e7531,1,Category 1,Data Transmission and/or Internet Access
7e0fbad5-9f7d-445f-be52-46218e69b4c1,2,Category 2,Basic Maintenance of Internal Connections
d4801526-ffcf-4576-b045-c99d8ec6450e,2,Category 2,Basic Maintenance of Internal Connections
5a113721-f407-47ea-92f0-809f2a24394c,2,Category 2,Basic Maintenance of Internal Connections
154257b0-f270-4e98-a830-c936ae829776,2,Category 2,Basic Maintenance of Internal Connections
2c010735-83e4-4752-98dc-26c423257cde,2,Category 2,Basic Maintenance of Internal Connections
04d98a8e-43a5-4d28-9e60-17849dc3655a,3,Category 2,Internal Connections
7ddf3a67-cf6e-4e9e-849b-b82ce6e42d17,3,Category 2,Internal Connections
f3f0fbe3-f230-4e5f-ac2c-2e23c45cbc3d,3,Category 2,Internal Connections
df440fa8-4a07-4715-aae0-454e3e0e0caf,3,Category 2,Internal Connections
2bd040a7-83d6-4376-9ffe-f5b951ec38eb,3,Category 2,Internal Connections
f9c412e1-f112-4df1-ae93-81074fa24f7d,4,Category 2,Basic Maintenance of Internal Connections
4c4824fd-aae0-4faa-8742-df07017785b0,4,Category 2,Basic Maintenance of Internal Connections
fd5a7984-f8f7-4b9a-9d3f-9a0d67fbb616,4,Category 2,Basic Maintenance of Internal Connections
08616ae8-cf23-44a4-8419-917dcc427268,4,Category 2,Basic Maintenance of Internal Connections
abca2e23-0fbd-4f3b-85bc-f1e14a2e57f0,4,Category 2,Basic Maintenance of Internal Connections
e810e1fb-0ec2-4ced-9a28-1d1e908fee64,5,Category 2,Internal Connections
3760b232-0116-4b35-b793-8ee2c7893cc8,5,Category 2,Internal Connections
dd5b711e-d39b-40ad-b349-7aa6ed514b89,5,Category 2,Internal Connections
6292af3c-0ee7-4fdf-b537-d9bdd05b708b,5,Category 2,Internal Connections
2db22bee-6781-4535-8a09-2f54e8ed3305,5,Category 2,Internal Connections
50d9e36e-cf3e-475c-8f4d-3cb89be05020,6,Category 2,Internal Connections
3032118e-e283-46af-9ee8-db9e63c0ad0d,6,Category 2,Internal Connections
68eb02ef-dcdc-4b85-afe7-8763b326cfe9,6,Category 2,Internal Connections
995f9d16-4047-44a4-a00a-ab18b4329441,6,Category 2,Internal Connections
a1a677e6-b81c-42fa-a8f9-a8c2ea87da75,6,Category 2,Internal Connections
4604eb05-4d22-4813-b6b1-4dea16f441cc,7,Category 2,Internal Connections
892f6a56-d010-425c-9fe0-0725482284c0,7,Category 2,Internal Connections
f1447f28-2566-4eeb-ba22-ff456a802877,7,Category 2,Internal Connections
ec8ac6fa-fc75-47a5-943b-b1f7f7c9687e,7,Category 2,Internal Connections
f7695fa2-753f-470d-8074-c21f588ae543,7,Category 2,Internal Connections
7a66a725-df06-4c28-a67b-1f3ab2c1f5ab,8,Category 2,Internal Connections
b7fcd1fd-2e9b-4782-bb56-0ec54cdd127d,8,Category 2,Internal Connections
854455c7-28b5-4c3b-9b10-2fbd7c783482,8,Category 2,Internal Connections
cf0c0b95-8844-4ddd-8777-7f377c1cf387,8,Category 2,Internal Connections
9f041c9a-9636-4357-833c-166fc23d9822,8,Category 2,Internal Connections
11a4e7c2-307b-4ed0-ae9d-992673829117,9,Category 2,Internal Connections
80c80cd2-d22a-46b6-b0cc-8653c34e8637,9,Category 2,Internal Connections
7ad683b7-a116-41b0-b4dd-b08e7a31a29e,9,Category 2,Internal Connections
877f839b-b420-477b-8496-9afae9772e21,9,Category 2,Internal Connections
605523e0-a90d-462e-b88d-325cedf7ea60,9,Category 2,Internal Connections
2059fbfe-5389-4020-a5dc-eed43c43c561,10,Category 2,Basic Maintenance of Internal Connections
185aca49-f163-4d4f-ba9f-ca3b38e89974,10,Category 2,Basic Maintenance of Internal Connections
4ae684db-f556-468d-83c3-3631feca05e5,10,Category 2,Basic Maintenance of Internal Connections
6280f387-50dc-47ee-b110-65bdd6c61994,10,Category 2,Basic Maintenance of Internal Connections
5762df1a-6158-4c78-ae99-92e47f50ee1c,10,Category 2,Basic Maintenance of Internal Connections
9771aa27-b288-438d-a22d-b054d51128e4,1,Category 2,Internal Connections
08c9653c-3a46-4bf4-b416-b36205e5fecd,1,Category 2,Internal Connections
4caacd7e-c58c-42cf-bacd-4fcbc52aa4d8,1,Category 2,Internal Connections
4e657632-ef3d-491f-9cb2-4f0fb5d6f10c,2,Category 2,Basic Maintenance of Internal Connections
0446baa9-2e08-4135-870b-d32fa55a920f,2,Category 2,Basic Maintenance of Internal Connections
f6659112-31df-42ac-9dab-d691f2703563,3,Category 2,Internal Connections
6d5caba1-296b-49fc-a24c-cd3c78fe2dc1,3,Category 2,Internal Connections
fec17d31-930d-440a-9068-69f2297c025b,4,Category 2,Basic Maintenance of Internal Connections
ad5a2e2e-d678-44cd-921c-e8764fc5c6a4,4,Category 2,Basic Maintenance of Internal Connections
ec2fd013-09ec-449d-8f72-24a1727c605e,5,Category 2,Internal Connections
9ddb56aa-f0a3-4d61-920a-f06b163b2cf4,5,Category 2,Internal Connections
edb77875-3f19-4256-8c3b-12ab12ae8320,6,Category 2,Basic Maintenance of Internal Connections
0f0e22b5-d77a-492f-b7a0-2f8f0f8f6162,6,Category 2,Basic Maintenance of Internal Connections
b2f92818-9306-4e8f-b576-266b90681068,7,Category 2,Internal Connections
08e58151-aec2-4b0a-8a59-e40eada75e95,7,Category 2,Internal Connections
df9de369-91af-40dd-8b13-68dfaf93ca7d,8,Category 2,Basic Maintenance of Internal Connections
db7ba167-0a43-49b4-9b48-0332fa8099ca,8,Category 2,Basic Maintenance of Internal Connections
b72df896-aff9-4c54-88cc-a5f3c3f07d53,9,Category 2,Internal Connections
16197a40-bfd1-4df6-8ce6-02d3bfcbdeb6,9,Category 2,Internal Connections
65f98871-8eb5-4594-81dd-a42584d6f235,10,Category 2,Basic Maintenance of Internal Connections
06dea11a-dd4b-45a8-a03d-f7b6eb7cf746,10,Category 2,Basic Maintenance of Internal Connections
fbb66f10-3c3c-4eb9-a626-0ba7e1b987c2,11,Category 2,Internal Connections
83a53062-266c-45b6-a3cd-2b4f6b66e5a6,11,Category 2,Internal Connections
f2903609-a834-4585-9beb-1897cf6837fa,12,Category 2,Basic Maintenance of Internal Connections
2d3d4908-33ae-4a10-82bf-29bc4b21cdda,12,Category 2,Basic Maintenance of Internal Connections
82b33b23-1066-4cb2-9b23-63014964210b,13,Category 2,Managed Internal Broadband Services
d6e2b320-9774-4ca3-906a-310bda919bcf,13,Category 2,Managed Internal Broadband Services
19fffaa9-1640-4911-8ec0-a269d1edbf94,1,Category 1,Data Transmission and/or Internet Access
2cffb368-242e-4713-a177-f9c3715a8555,,,
2f1fb028-0760-4282-8950-34fa2625f078,1,Category 2,Internal Connections
8c69465a-6817-4d53-9154-d547f2ccaea8,1,Category 2,Internal Connections
5ef084b6-de10-4cb1-b468-fdf3a28fc5f6,1,Category 2,Internal Connections
4ef84438-89d4-4831-96d1-a3d16c21eacd,1,Category 2,Internal Connections
69e915c8-c83b-402f-9c0a-776c10c184a2,2,Category 2,Basic Maintenance of Internal Connections
3b5c02df-bf54-4ecc-9925-6ace6a5d18b7,2,Category 2,Basic Maintenance of Internal Connections
38431e05-2f0d-4628-9e8c-4678877e47ce,2,Category 2,Basic Maintenance of Internal Connections
93cbcbd6-5e26-4395-ae3a-f9cc71ecd904,2,Category 2,Basic Maintenance of Internal Connections
bf839f38-ce91-4b47-9758-9c59edc44300,3,Category 2,Internal Connections
454df7c4-49d9-49d5-b634-1d98068da351,3,Category 2,Internal Connections
f8c62050-189b-473b-a104-148792410242,3,Category 2,Internal Connections
0503f8a5-eda3-4f31-8732-1ac02a321335,3,Category 2,Internal Connections
d8108966-b10c-4638-b3e4-b38514fce8c1,4,Category 2,Internal Connections
3ca691b9-5b20-481d-b999-1eff8888875a,4,Category 2,Internal Connections
f66c3680-6360-4278-9ec0-ecda958b7112,4,Category 2,Internal Connections
db167e8b-bf76-4c22-9763-1b02c0895774,4,Category 2,Internal Connections
cdac59cf-6228-48ef-bb25-859e1172273c,1,Category 2,Internal Connections
f3ddb503-e0a3-4576-9cc8-ff2042118e94,1,Category 2,Internal Connections
706eef51-2c19-4d89-9867-b0e915ea1941,2,Category 2,Basic Maintenance of Internal Connections
33f62178-2400-4290-a7aa-a196e5d6dab2,2,Category 2,Basic Maintenance of Internal Connections
9a1bd6ea-b66e-4ae7-9c48-c6bd12205297,2,Category 2,Basic Maintenance of Internal Connections
e44edd93-bc9d-4227-a8a1-7c48e664bd38,3,Category 2,Internal Connections
97fbd9cd-b8de-4da9-bb2d-f1a4921286b3,3,Category 2,Internal Connections
9dbb0f4d-fbb3-4c1a-8f6f-ca2cc60995c4,3,Category 2,Internal Connections
caff47d5-ec15-4ffa-8a30-d5491955c47c,4,Category 2,Basic Maintenance of Internal Connections
ca194e04-0593-42ac-8fb7-aa58f0d4b2f0,4,Category 2,Basic Maintenance of Internal Connections
e49880a2-8c42-4a78-8230-11a8dda76f58,4,Category 2,Basic Maintenance of Internal Connections
0db6eb57-a85c-463b-b878-8220987c7f1f,1,Category 2,Internal Connections
b134b3d3-dfa8-427d-ae88-6a9fea12ef1a,1,Category 2,Internal Connections
fc15c5fa-8c91-46f7-bb7c-a648a98bc7c6,1,Category 2,Internal Connections
c044c16c-563e-4420-9601-ad7e33ca28d4,1,Category 2,Internal Connections
e26ab455-07ce-4f1a-a4c7-d40f36bdca3c,1,Category 2,Internal Connections
3b26b922-b695-4169-b29b-cd5d8e2a5907,1,Category 2,Internal Connections
215467c7-ea8a-416c-a4fb-e942b5f3b8b2,2,Category 2,Basic Maintenance of Internal Connections
c836a962-bff2-4fec-ad53-71e230f208c2,2,Category 2,Basic Maintenance of Internal Connections
d06308d9-7da1-4086-b37e-5d273f1f3730,2,Category 2,Basic Maintenance of Internal Connections
89971f2a-203d-46f6-a6d1-b7709fbbaa41,2,Category 2,Basic Maintenance of Internal Connections
f9cbbb61-6e32-45e8-af98-4e754900bd6c,2,Category 2,Basic Maintenance of Internal Connections
720ab45b-1e12-4fe5-9e5d-baa0374bdecb,2,Category 2,Basic Maintenance of Internal Connections
d4fc350b-22b4-4dd2-b469-682669b24414,3,Category 2,Internal Connections
8aa49197-f354-4e53-bf7d-61d761b6b587,3,Category 2,Internal Connections
b7908bdf-4b27-41b6-9427-1b21bbb8abac,3,Category 2,Internal Connections
190a9a49-e187-40f5-9f11-c4178fb1fdf6,3,Category 2,Internal Connections
ab80d53c-1872-4c7b-af25-f3a439950f0f,3,Category 2,Internal Connections
26e8dcff-7617-4a76-9c9f-2b86787b6daa,3,Category 2,Internal Connections
0ac0fe0b-5cc5-48c0-8998-b3e305bfbaef,4,Category 2,Basic Maintenance of Internal Connections
358fa75f-1ca8-48bb-a024-58270622c75b,4,Category 2,Basic Maintenance of Internal Connections
0a498951-4450-4e1d-8155-6ad71634f1ea,4,Category 2,Basic Maintenance of Internal Connections
2356bbe3-2cbc-4e22-a62b-ba21559d4fb6,4,Category 2,Basic Maintenance of Internal Connections
91fee592-f054-499e-ad78-5cb3b7926fa7,4,Category 2,Basic Maintenance of Internal Connections
617911f0-b21e-4e9c-a5d8-f3d215d9abdf,4,Category 2,Basic Maintenance of Internal Connections
680f1e3f-0c84-448d-b373-3a01ce86b59b,5,Category 2,Internal Connections
aa500694-7d74-4331-babb-53c2f1310a7e,5,Category 2,Internal Connections
45ca7c4d-14a0-4244-bb85-cd570f317240,5,Category 2,Internal Connections
d20a40b6-d919-4da9-841b-1b8b98b0c2d6,5,Category 2,Internal Connections
d2627ca5-2f49-4710-b58e-c1da317ccf71,5,Category 2,Internal Connections
57409a82-197f-4561-8957-0fb75e99a219,5,Category 2,Internal Connections
d9497f0e-4d52-4d3c-9415-677e1afa7be9,6,Category 2,Basic Maintenance of Internal Connections
8c47f001-2de5-4dbf-969c-ae3087316136,6,Category 2,Basic Maintenance of Internal Connections
0c741480-2f69-4a7f-833f-a4495a0142a0,6,Category 2,Basic Maintenance of Internal Connections
a17325ce-db1c-464e-ab02-27f659101755,1,Category 2,Internal Connections
59671c91-8dcb-4435-a3c9-a997c91cb3ef,2,Category 2,Internal Connections
ca8491fb-9693-44a4-b48b-e32ec36afe23,1,Category 2,Internal Connections
69881564-b7fa-4d67-8f72-453f836b9a3d,1,Category 1,Data Transmission and/or Internet Access
4906066e-757b-49a9-9995-8bf4a51217bf,1,Category 2,Internal Connections
65dfd379-568c-4160-8aa8-ecf9b6601fdc,1,Category 2,Internal Connections
66dd7caa-fe5e-4345-8814-8fcb8140a3bf,2,Category 2,Basic Maintenance of Internal Connections
b09abf80-0c41-414a-b209-c6aabd7f00e2,2,Category 2,Basic Maintenance of Internal Connections
50daba08-cdbe-4d56-9e8c-28fa14677818,2,Category 2,Basic Maintenance of Internal Connections
18c88310-9148-4898-bb33-25f1f70ac5c4,1,Category 2,Internal Connections
1604d440-bccf-49ef-bf15-5953afc144d2,1,Category 2,Internal Connections
2ba014bc-c99f-44f7-ac0e-53679f850cc2,2,Category 2,Basic Maintenance of Internal Connections
a3d2a10c-5847-4fa2-ac02-499a8182658a,2,Category 2,Basic Maintenance of Internal Connections
9598e522-f3d4-44e0-aa74-20e90bb3d3e3,3,Category 2,Internal Connections
d9dd3346-8ea9-4923-94ab-b4fe2b423b0a,3,Category 2,Internal Connections
eacca273-9e2c-4ffe-8ec1-286b39f1ed80,4,Category 2,Internal Connections
2a48278f-ec8f-465f-adf5-ff28fe8389e2,4,Category 2,Internal Connections
4334345e-5070-4749-87a7-3b70bd40241e,3,Category 2,Basic Maintenance of Internal Connections
e44672dd-44ea-463b-8666-e94ca07d5ea8,6,Category 2,Internal Connections
7785182b-4923-4dcf-a65b-91ca249b2fa0,6,Category 2,Internal Connections
cefc5478-7c46-4913-981d-7062bd3d9a4b,1,Category 1,Data Transmission and/or Internet Access
26a25567-3aa7-4608-8d93-d39e90fbdf97,1,Category 1,Data Transmission and/or Internet Access
a71db3cf-c729-49e5-889c-138f0299a8a1,1,Category 1,Data Transmission and/or Internet Access
61362527-c413-4be6-bca6-acce5e97260d,2,Category 2,Basic Maintenance of Internal Connections
a33acc1e-6770-4f33-be47-3e33233d8621,1,Category 1,Data Transmission and/or Internet Access
523efc53-43e4-4cd9-a884-8454eb0a6b67,1,Category 1,Data Transmission and/or Internet Access
51bc5fe0-a8e1-435f-9bcb-81d41ea18a40,1,Category 1,Data Transmission and/or Internet Access
eb61e09e-beab-4f13-8064-58e31b9e89e9,1,Category 1,Data Transmission and/or Internet Access
aa7d8edd-d2f7-48cf-81be-c42ba1bb99ca,1,Category 1,Data Transmission and/or Internet Access
1fc10695-2a85-49ce-9d6e-73c32377927a,2,Category 1,Data Transmission and/or Internet Access
4c8bf26f-5473-4252-8a7d-dfc7ec0764ce,2,Category 1,Data Transmission and/or Internet Access
614e8c0b-91c2-432c-aead-e854dc20ecc8,2,Category 1,Data Transmission and/or Internet Access
61bd6a1b-eb6a-4bfa-a7ee-ef4f3245a6a0,2,Category 1,Data Transmission and/or Internet Access
fd96a2dc-96af-49c4-8b1e-f197df82a51a,2,Category 1,Data Transmission and/or Internet Access
590f2e7d-337a-4225-a4f8-dcafd98bc38a,2,Category 1,Data Transmission and/or Internet Access
023ae259-85ba-45ed-8269-6a76b322ef9d,2,Category 1,Data Transmission and/or Internet Access
a74597c4-0461-48aa-88fe-d773ae6c7dd3,1,Category 2,Internal Connections
7035092c-4556-4797-b71a-74cf32e558be,1,Category 2,Internal Connections
179d5269-810f-4668-86a1-9fb6c2a0cace,2,Category 2,Basic Maintenance of Internal Connections
ab355df5-703f-4caf-92bb-92d3ddc22229,3,Category 2,Managed Internal Broadband Services
5df212a8-c4ad-4a77-ba92-6d89565e255a,3,Category 2,Managed Internal Broadband Services
7c57fe85-a0ec-47f1-bb4a-84797b0f989d,1,Category 2,Internal Connections
f6aeb4d3-cbf3-4145-9d6b-b3b65e64d3e4,2,Category 2,Internal Connections
2d1ab210-0663-4ea4-ae58-0fb271930e8d,1,Category 2,Internal Connections
58d73eac-a7e7-44ff-b01f-c1f025dcc2e8,3,Category 1,Data Transmission and/or Internet Access
7f8540bf-79ca-40d4-a937-6d7a9c495db1,1,Category 2,Internal Connections
49c2a98c-7a11-4517-bbc3-6c90487047f0,1,Category 2,Internal Connections
2861116e-2ed9-40b1-97af-a53a39178b37,1,Category 2,Internal Connections
f9b0d6ec-ab31-4476-8f90-2bf3bafe5f43,1,Category 2,Internal Connections
100baf37-c03b-44c4-941c-0f9e51017393,2,Category 2,Basic Maintenance of Internal Connections
911bfe3f-8a14-4f0f-81fc-9a35d035384c,2,Category 2,Basic Maintenance of Internal Connections
d5f3a67b-b3ce-42b6-bcca-0f71be59833c,2,Category 2,Basic Maintenance of Internal Connections
c3df1cc8-ac02-45eb-b2e5-829344c4e0e2,2,Category 2,Basic Maintenance of Internal Connections
b32e6dae-f1e7-40da-bc20-9fdb82867636,3,Category 2,Managed Internal Broadband Services
485d02f4-fd83-45e7-b666-d54953111b36,3,Category 2,Managed Internal Broadband Services
ae734ef5-f652-44bf-b73d-0b75a6a05758,4,Category 2,Managed Internal Broadband Services
0031430d-af0e-495c-9c8b-6b5dc3f1047b,3,Category 2,Managed Internal Broadband Services
82f838d0-834c-4ce5-a381-f78362aee95a,3,Category 2,Managed Internal Broadband Services
75635e01-cd85-4734-ab2a-d910050dac18,4,Category 2,Internal Connections
1818ebf5-07e3-4d68-898b-c35b03011aad,4,Category 2,Internal Connections
b8844741-2061-4b9d-93ca-dc62df03e355,4,Category 2,Internal Connections
68c6b1b0-a28c-4ecd-b744-8ee446f35a46,3,Category 2,Internal Connections
d187af0a-f589-4569-9b70-08a95888f599,4,Category 2,Internal Connections
a202b919-ab49-451b-9eca-4b33f69e28f9,5,Category 2,Basic Maintenance of Internal Connections
69e34487-0fd7-47b4-af52-e9cb5ef1a5d1,5,Category 2,Basic Maintenance of Internal Connections
3d63b984-dcad-4587-9f08-b0d8942c2081,5,Category 2,Basic Maintenance of Internal Connections
1e0ae596-9182-4e35-bfa2-ef0a35f24780,5,Category 2,Basic Maintenance of Internal Connections
15e0edf3-4bd3-4884-b07b-85ecfa0a0798,4,Category 2,Internal Connections
b53d582d-36f6-432a-99e7-7ac9e4af1fb0,6,Category 2,Internal Connections
641fcd2b-cbef-4194-ab5c-a43d7245f389,6,Category 2,Internal Connections
bdd92f42-77e7-4b5c-a069-7e20ceffd21b,6,Category 2,Internal Connections
6a65e5c2-b2b7-454f-b5c6-d00e98b46868,6,Category 2,Internal Connections
dd15149d-c7c8-4614-acae-b1e899bb6e88,7,Category 2,Basic Maintenance of Internal Connections
9ac33b9f-5415-470e-a601-fbbd12f35466,5,Category 2,Internal Connections
c3d6c384-ef26-42ed-bff5-11b137f0cdc5,7,Category 2,Basic Maintenance of Internal Connections
8792c28c-f3e9-4b5e-aab2-f3f102b361a3,7,Category 2,Basic Maintenance of Internal Connections
5eb40ad9-f277-423f-8d9f-0bc1b7b487c4,7,Category 2,Basic Maintenance of Internal Connections
1130afe3-5a80-42f1-ae79-a3eee6e580fa,1,Category 1,Data Transmission and/or Internet Access
10358e64-3927-4f21-af64-e375035fd7e4,1,Category 1,Data Transmission and/or Internet Access
390ab455-0982-4672-8aee-1bbcb833b8b5,6,Category 2,Basic Maintenance of Internal Connections
e0dc6b3b-30da-4fca-bc78-fd4663f7b0d0,1,Category 2,Internal Connections
6ffdf9cd-ee67-4d77-add4-872c072ef799,2,Category 2,Internal Connections
6e512d26-f3cb-434a-975f-c0fe631a019c,3,Category 2,Internal Connections
0473cce9-9057-41c3-8489-87fff445adf0,1,Category 1,Data Transmission and/or Internet Access
d61fd66b-8112-435e-8c15-d31c001a6a27,1,Category 1,Data Transmission and/or Internet Access
a5c0d9ca-2d35-477c-a070-f5539c4c8f31,2,Category 2,Internal Connections
cd44c22b-7a73-49e4-bc3b-696079f2736e,3,Category 2,Basic Maintenance of Internal Connections
b922f4fb-6fe2-4875-a8af-4768f220dd6e,1,Category 1,Data Transmission and/or Internet Access
c016274b-f77f-46b7-96ef-48adf20fc672,2,Category 1,Data Transmission and/or Internet Access
c3e8fbc5-be3d-4de5-9e8e-4aa428624efe,3,Category 1,Data Transmission and/or Internet Access
67bff244-40e7-4856-96a9-58096a476705,4,Category 2,Internal Connections
aa5923d0-0971-4784-b7f2-96544f17e85c,1,Category 2,Internal Connections
5073a40a-c040-4058-984b-4d270ba8dbb3,1,Category 2,Internal Connections
72bcec22-5457-4691-a55e-c16a50921fa7,1,Category 2,Internal Connections
554c2d91-43e1-4014-b750-e5e4ed8a504e,1,Category 2,Internal Connections
321964e8-40d7-4b64-b160-3f36b1ee0a3d,1,Category 2,Internal Connections
787c76db-d362-4072-9251-543c034132ed,1,Category 2,Internal Connections
015b5521-a9d3-4019-b944-73511ad03b68,2,Category 2,Basic Maintenance of Internal Connections
e8f3852c-40f9-4fe8-9eef-120f61b3db57,3,Category 2,Managed Internal Broadband Services
571a925d-ea32-4c12-8a6d-4f4404078647,1,Category 2,Internal Connections
5e513cb1-7b84-4b72-bba7-e8c9167b2b03,2,Category 2,Basic Maintenance of Internal Connections
5c4126da-ac69-4c27-bf6d-881d3739ffda,1,Category 2,Internal Connections
a1b9bdb4-ce05-409b-967a-68752d9c0e09,2,Category 2,Internal Connections
558781fc-d226-4748-9aeb-4c2998ab0479,3,Category 2,Internal Connections
226c0264-5e40-4246-b76c-6d987cdcd475,4,Category 2,Basic Maintenance of Internal Connections
ee97580e-ab08-4ad6-947b-7c52ca657b95,1,Category 1,Data Transmission and/or Internet Access
0b6c7696-96e5-40c3-9a5d-d6ad4c9eb9a5,1,Category 1,Data Transmission and/or Internet Access
03ee1654-d271-4719-8d1d-8ad3e60e78fc,1,Category 2,Internal Connections
a236f735-3017-46f8-bdff-7de389126533,1,Category 2,Internal Connections
f03a9586-7505-4f67-a7ac-d68483d1d595,2,Category 2,Basic Maintenance of Internal Connections
a3ea3440-3f32-4a2a-94d7-d59a0292f0a9,2,Category 2,Basic Maintenance of Internal Connections
b442aee1-6dbe-451b-8308-e91b048e7818,3,Category 2,Internal Connections
29d01f64-6ad0-4465-a606-cb88ed5714e7,3,Category 2,Internal Connections
892f3eb2-d591-4192-9940-2c96e4a0dd2a,4,Category 2,Internal Connections
ca010c31-ca2e-4290-8612-37e1403b04d5,4,Category 2,Internal Connections
b6aba037-ccc7-4c9c-bca0-671986a42d6c,5,Category 2,Internal Connections
ccd6d452-4861-4f7f-a1cb-c999912b1f6a,5,Category 2,Internal Connections
3882c66c-5f82-4c40-95a6-5ea5144aa903,1,Category 2,Internal Connections
862e23aa-1db9-422c-bd90-ed0c1280231a,3,Category 2,Internal Connections
f82247b1-0010-4f4a-bded-0f63df329129,2,Category 2,Internal Connections
830678b7-f5cb-4b51-b81c-f20d418dd05d,3,Category 2,Basic Maintenance of Internal Connections
12218464-c891-44e8-aa90-feebf23cb791,4,Category 2,Basic Maintenance of Internal Connections
763eab97-b219-4a0e-ac79-9ecc7bb8512e,1,Category 1,Data Transmission and/or Internet Access
908f3160-53f1-4781-99de-300b7825dccd,1,Category 2,Internal Connections
c07a2d65-a6a5-48cc-9051-f708f6f77d29,1,Category 2,Internal Connections
c8fab280-4c16-4e3e-99e9-bf33a618f854,2,Category 2,Internal Connections
5c394d76-1603-4a95-8df6-02bfc62f6618,3,Category 2,Basic Maintenance of Internal Connections
bba22f79-3bfd-43da-b4f5-6b90c736cda3,1,Category 1,Data Transmission and/or Internet Access
20ded6b3-4b57-4397-ad85-8c6b89468789,2,Category 2,Internal Connections
485ea196-a1f1-42c8-a893-f9a5d7231c90,1,Category 1,Data Transmission and/or Internet Access
b3e7cfb3-7fd0-405b-877f-4efaac455640,2,Category 1,Data Transmission and/or Internet Access
f99d6134-78ee-4c8b-8207-944a648a152d,1,Category 1,Data Transmission and/or Internet Access
864e2842-6e5e-41e1-8332-1b9d56adae96,1,Category 1,Data Transmission and/or Internet Access
20623dc1-7627-4326-8780-7016862c1f41,1,Category 1,Data Transmission and/or Internet Access
