unique_id,service_request_id,service_category,service_type
7329cd03-fa76-448f-a5d5-6731735bacc2,1,Category 2,Internal Connections
3ad585a2-1a3b-4102-b211-eabb5567b136,3,Category 2,Internal Connections
16d7e563-a129-4a4e-bc85-2255f4cb20fa,1,Category 1,Data Transmission and/or Internet Access
555d1f49-47c5-4776-beaf-1fc926c95066,1,Category 1,Data Transmission and/or Internet Access
2dbd5443-db01-4630-a440-02366a94fabb,1,Category 2,Managed Internal Broadband Services
93869fb6-70e4-42c8-a8d1-d68e8acd7ec5,1,Category 1,Data Transmission and/or Internet Access
294ab1bf-19e0-494f-8d94-34171cb06579,1,Category 2,Internal Connections
5b672366-af33-4edc-b4e5-7ff3a187639f,1,Category 1,Data Transmission and/or Internet Access
bcb678d1-eaee-4140-8c40-c3cc274bfa35,1,Category 2,Internal Connections
7d927cf8-1824-426b-bdb8-a2688ad32ab7,1,Category 2,Internal Connections
e9204bdd-66a8-4a33-a6a4-38f554599535,6,Category 2,Basic Maintenance of Internal Connections
b42769e5-12df-4183-910f-cd9093acf583,1,Category 2,Managed Internal Broadband Services
95d92609-cb99-46bc-b566-116bf6d140be,1,Category 2,Basic Maintenance of Internal Connections
1e3af8bf-3fed-41f5-93b6-c239fe50c5a1,1,Category 1,Data Transmission and/or Internet Access
d99b4288-ee9e-47b5-a18d-be3be468366c,1,Category 1,Data Transmission and/or Internet Access
1c910b5c-0bde-4a33-a425-4b1665d80c64,6,Category 2,Basic Maintenance of Internal Connections
d952d798-67f0-4c69-80b2-2063b45252bb,1,Category 2,Internal Connections
1f91891f-a4dd-4c6c-a141-7ef4cc3c5c8a,1,Category 1,Data Transmission and/or Internet Access
2adc155f-3dc3-4558-a76e-2d22341b8787,1,Category 1,Data Transmission and/or Internet Access
9764bb52-d937-4a27-b703-45b25a52942d,1,Category 1,Data Transmission and/or Internet Access
80a0d696-98ed-4ab0-8a2d-6554e2726485,1,Category 1,Data Transmission and/or Internet Access
f125be8a-d4e6-4907-8832-6643bb05bd41,1,Category 1,Data Transmission and/or Internet Access
a7f0a4e1-9a2f-479f-9df0-e497e6469150,1,Category 2,Managed Internal Broadband Services
40d6ed63-14fa-4c84-b299-6490525fee2e,1,Category 1,Data Transmission and/or Internet Access
3edca0cb-faf3-4b3e-a5ca-687425736fd5,1,Category 1,Data Transmission and/or Internet Access
e21e839e-48af-4c17-a4f6-64fb4d398841,3,Category 1,Data Transmission and/or Internet Access
a57d9dee-663a-42c8-a87d-81a72fe2b9b5,1,Category 1,Data Transmission and/or Internet Access
e5f4b253-b21b-4e3e-b10c-a270f3cbf237,1,Category 1,Data Transmission and/or Internet Access
92dc7c7f-1c44-44c7-9503-79b41d5b05a4,1,Category 1,Data Transmission and/or Internet Access
f278e869-a3f4-4c06-acab-1d91b8c5f976,1,Category 1,Data Transmission and/or Internet Access
1f124eae-1229-4e8e-89f2-ad7ffccfde0f,2,Category 2,Internal Connections
d13689f6-1821-421d-aa83-4a040d62b3e2,1,Category 2,Internal Connections
a7616f66-48c8-4434-bcc8-926b1be5352b,1,Category 2,Managed Internal Broadband Services
14328db7-8387-4cfa-ae4d-b082b4f25e6d,1,Category 1,Data Transmission and/or Internet Access
d248060b-7e67-408d-aee1-3dd74a2d919e,1,Category 1,Data Transmission and/or Internet Access
8169f889-f9e1-4d10-a503-695acccea87a,1,Category 2,Internal Connections
f32deabc-03c6-4d70-818e-fc57bb0751db,1,Category 2,Internal Connections
55dc66d0-2439-49ef-a837-4fcb6f1580ef,,,
22b811bc-1259-4759-b45c-4c8eb25dde6f,1,Category 2,Internal Connections
4a4c6586-682e-4e63-9071-a9de29f3082e,1,Category 2,Internal Connections
ad3c587e-caf6-443a-a113-28698c2a5d1e,1,Category 2,Internal Connections
077bf0da-47d6-4062-838d-73865132296d,1,Category 2,Internal Connections
855286e8-0115-4ca9-a1af-9080544e4a60,1,Category 2,Internal Connections
dcb815f6-ac5b-41fb-8e1c-f250585c9e1d,2,Category 2,Basic Maintenance of Internal Connections
beb18c13-2d3f-43cc-a7eb-baa3a5e58a42,1,Category 1,Data Transmission and/or Internet Access
f853814d-b80c-49b2-917e-0cb7afd9051e,1,Category 2,Basic Maintenance of Internal Connections
6611f00e-8468-49fc-b302-7ee84fd0d38f,1,Category 1,Data Transmission and/or Internet Access
46b4d5ff-f360-405a-a672-3763266092e7,1,Category 1,Data Transmission and/or Internet Access
25020e6c-6d9c-46b0-b043-1902d011bcc3,1,Category 1,Data Transmission and/or Internet Access
a4f5f077-5082-4de9-8f84-96fec02740ce,1,Category 2,Internal Connections
010075e4-5e9f-4f03-b2e2-3344433b7152,1,Category 1,Data Transmission and/or Internet Access
890a7b14-4a39-454c-8815-642a44c1941f,1,Category 1,Data Transmission and/or Internet Access
d2ce3d8c-42cd-49a3-93ad-3ae65aa6c409,1,Category 1,Data Transmission and/or Internet Access
3c7e0ad0-9b85-4141-a38f-1ad9c55e81c3,1,Category 1,Data Transmission and/or Internet Access
f7add649-77c7-46de-a56e-c13b21c982e1,1,Category 1,Data Transmission and/or Internet Access
6382192d-e80b-4435-a9ff-6b6bb7c28d9d,1,Category 1,Data Transmission and/or Internet Access
ef0f24d6-aed2-4545-b72a-2277d259d369,1,Category 1,Data Transmission and/or Internet Access
e84633c5-af2f-487f-8f3a-79a151077a89,1,Category 1,Data Transmission and/or Internet Access
369d1096-ef96-4c4d-9d1e-ed2895f59a24,1,Category 1,Data Transmission and/or Internet Access
ca314adf-e094-4a77-9c87-7d002f5f4320,1,Category 1,Data Transmission and/or Internet Access
c01dbf36-e4f3-4d1c-af0f-ba0bfb34f2ac,3,Category 1,Data Transmission and/or Internet Access
1cc860b3-6a84-42e2-bc7d-98e449982c62,1,Category 1,Data Transmission and/or Internet Access
433bc0b7-dd57-47b1-a212-c3a5ad13647c,1,Category 1,Data Transmission and/or Internet Access
42737878-a650-460b-9b7d-bfe31208adfc,1,Category 1,Data Transmission and/or Internet Access
270840cb-6978-4790-b34e-3b54dd232755,2,Category 1,Data Transmission and/or Internet Access
fc5d38da-d58a-47a0-a628-95347d22b258,1,Category 2,Internal Connections
0f46563f-50f9-4ce6-8252-68804b1eaeac,1,Category 2,Internal Connections
64e29577-ca7d-4dde-987e-45f4ba9a767c,1,Category 2,Managed Internal Broadband Services
33b0921e-e349-41c8-bf85-7a2be07a7f5b,1,Category 2,Managed Internal Broadband Services
bee3dbe1-9fa8-4324-aba7-26378bb20131,1,Category 1,Data Transmission and/or Internet Access
3b9efb23-1c82-43e1-ba02-6ad1c0e6c4e9,1,Category 1,Data Transmission and/or Internet Access
5d866c1b-d501-46e7-b3c5-7a3f89f24755,1,Category 1,Data Transmission and/or Internet Access
525d92f2-5991-452f-bcee-83abc7602ccd,1,Category 1,Data Transmission and/or Internet Access
d257ef21-fdf0-4951-9b2b-da02308d4d0f,1,Category 1,Data Transmission and/or Internet Access
806a74b5-7de0-482b-8fc1-887c5045275d,1,Category 1,Data Transmission and/or Internet Access
9ff28da0-b253-4003-89f8-db308ab43c65,1,Category 2,Internal Connections
e0eb1916-089d-415a-ab45-6e93d0982dc5,1,Category 2,Internal Connections
2dd8349a-68a9-4dc3-9673-939df61f46f9,3,Category 2,Internal Connections
a3a75314-12f2-474f-aac8-6b8b82a18900,1,Category 2,Managed Internal Broadband Services
026b3eaf-a16d-4266-bfad-7191d97958c4,1,Category 1,Data Transmission and/or Internet Access
223a9ac4-8e68-4b90-8952-3e660989c9a9,1,Category 2,Internal Connections
d4aa93d7-e687-4a30-841b-6d89d5b888fb,1,Category 1,Data Transmission and/or Internet Access
02a274eb-b260-4a01-abf3-9a805309d9bf,2,Category 2,Internal Connections
b51bcb77-d46b-4a34-badf-dbc476f2b7c8,1,Category 1,Data Transmission and/or Internet Access
cecf750a-f4e5-432c-b0c4-bfdf0a83c917,1,Category 1,Data Transmission and/or Internet Access
5d349404-a944-4a84-b3a1-a27790bbcda5,1,Category 2,Internal Connections
80a4eaab-a73b-4d31-a2c4-c490b278a395,1,Category 2,Internal Connections
63d27659-4b4a-4f79-b31d-2af79bceb5ba,1,Category 1,Data Transmission and/or Internet Access
7ba3f27f-0104-459f-9610-30d933d1b21d,1,Category 2,Internal Connections
9d9c7bc1-4264-4b46-a355-b913c8676428,1,Category 1,Data Transmission and/or Internet Access
e4a7a5c5-da45-45da-8182-45216d2c2b62,1,Category 1,Data Transmission and/or Internet Access
3d7a3118-eb38-4fa3-a58c-29a3640d26db,1,Category 1,Data Transmission and/or Internet Access
319f51cc-db74-46f8-b7f3-e0dae814c8b2,1,Category 1,Data Transmission and/or Internet Access
7a6e4167-b58c-4be7-88dc-8e8d0f5ef484,1,Category 2,Managed Internal Broadband Services
f43a6c18-db66-4939-9096-c8f7c614fc2b,1,Category 2,Internal Connections
2e9e976b-4b05-4334-9377-9eeddb928c19,1,Category 1,Data Transmission and/or Internet Access
a3b4e6c4-3f34-4c6b-80d6-ad1bf3a79333,1,Category 1,Data Transmission and/or Internet Access
00a4ed0d-96df-4e48-9ce3-a9ab9c3c6bbf,1,Category 1,Data Transmission and/or Internet Access
67a171fd-8645-464e-8051-567a38f6513c,1,Category 1,Data Transmission and/or Internet Access
45d3f107-ea91-49da-aa7a-21c457878aa2,1,Category 2,Internal Connections
d281a895-b3c8-4a55-985c-1652f440c125,1,Category 1,Data Transmission and/or Internet Access
e4e79f86-c53e-4d5b-9487-a9f30590b04d,1,Category 1,Data Transmission and/or Internet Access
93244e82-d24a-4f21-b600-dde83e816e44,1,Category 1,Data Transmission and/or Internet Access
d6ec5589-b194-4e11-b09a-c5b4f4aa1ee7,1,Category 1,Data Transmission and/or Internet Access
83bb4c8e-c527-4ccb-8d64-1dd53e08322b,1,Category 2,Internal Connections
dfca2efb-0a8c-409a-b5e7-87ae6ee183ac,1,Category 1,Data Transmission and/or Internet Access
212a43f3-e785-4e01-a004-ab9e7862192c,1,Category 1,Data Transmission and/or Internet Access
92a11930-9a90-487f-a083-79442e57974a,1,Category 1,Data Transmission and/or Internet Access
c3061836-c38a-493d-847f-5de1f5c94742,1,Category 1,Data Transmission and/or Internet Access
5ecfb63a-9ee4-4dcc-949b-9ae109d6f143,1,Category 1,Data Transmission and/or Internet Access
8e7210f4-daf4-421c-8e12-0db7ebc275ab,1,Category 1,Data Transmission and/or Internet Access
12a77b88-d1d6-4237-b16b-5264833f59a1,1,Category 2,Managed Internal Broadband Services
71b6b83e-e532-4486-8876-c37981ae781f,1,Category 2,Internal Connections
80a984e7-c770-422d-903c-2040df3c9d35,1,Category 1,Data Transmission and/or Internet Access
3cf7d39e-e143-4463-9ea7-4dece99894c4,1,Category 2,Managed Internal Broadband Services
0c23e462-c7b7-4210-a1cf-ba31b63cda92,1,Category 1,Data Transmission and/or Internet Access
96e22846-5a50-4810-9e14-d8d7e7bdeda9,1,Category 2,Managed Internal Broadband Services
7503c2f9-825b-45fd-9b84-ec457c39b8ab,1,Category 2,Internal Connections
1b7b410c-75d9-429c-9465-6351e5371fcc,1,Category 2,Internal Connections
c09cbd03-0779-4bfc-ae7b-7737186ed9aa,1,Category 1,Data Transmission and/or Internet Access
e9dca723-be13-4081-b356-607bfbadd0a4,1,Category 2,Managed Internal Broadband Services
600d23d0-4681-47c2-aa73-574fc504f172,1,Category 2,Managed Internal Broadband Services
b5c8e549-0189-4cce-978c-94c9328a4c9a,1,Category 1,Data Transmission and/or Internet Access
e8d0e1d8-8a86-43ec-b2c7-c71d778d4292,1,Category 2,Internal Connections
fbd6ddc7-5241-49d4-9418-d4a9b790f2dd,1,Category 1,Data Transmission and/or Internet Access
14cb75da-6802-443b-9bbd-74a2b93d4b9b,4,Category 2,Internal Connections
35badb4e-9cdf-4a81-83ab-0cace4a426f5,1,Category 1,Data Transmission and/or Internet Access
53f4f56d-89ed-4ab6-bc3d-a98bbab0ac5e,1,Category 2,Managed Internal Broadband Services
9d1116a8-6495-46f2-97ab-ce69b8da71dc,1,Category 1,Data Transmission and/or Internet Access
31e0b6fa-adfb-4fe5-9b8e-f710af2c4ac5,2,Category 2,Internal Connections
57c46370-4118-43af-b48d-bd3d49556a3c,1,Category 1,Data Transmission and/or Internet Access
70e2c5a3-7902-42d6-92b2-303cb06dc930,1,Category 2,Internal Connections
16f51dc1-b8b2-4f8e-b8f9-933c45feea8b,1,Category 1,Data Transmission and/or Internet Access
33416755-23b9-4dd0-81bf-1ffbdc98dd92,1,Category 1,Data Transmission and/or Internet Access
f327cd4f-296b-44eb-ad33-1e529eddf397,1,Category 2,Internal Connections
9b522718-addf-49bb-8851-8f4d0673cb3b,1,Category 1,Data Transmission and/or Internet Access
40ef8e30-f73d-4921-981d-713595717053,2,Category 2,Internal Connections
05d8279c-d818-459d-b27d-4b64eec11fb8,1,Category 1,Data Transmission and/or Internet Access
b0df30a2-f60b-40a7-87c2-2c36afb04f56,1,Category 2,Managed Internal Broadband Services
468023e0-05b9-4628-8e78-dcbb24400aca,1,Category 2,Internal Connections
21979a82-1e81-45d1-b21b-4301f0bb392e,1,Category 2,Internal Connections
d83993da-8721-41bd-a986-72b5787f0346,1,Category 2,Internal Connections
1bedbff7-0459-4fbc-9283-35883112ec6b,1,Category 2,Internal Connections
92e7a816-a45f-4b37-a046-cabc8bfe1159,1,Category 2,Internal Connections
56f060b8-66a2-4692-bbd4-25624daf2a66,1,Category 1,Data Transmission and/or Internet Access
c6a5a649-d2e7-4ba8-ad9d-538ba35e0380,1,Category 1,Data Transmission and/or Internet Access
a89b1122-9ce8-45d6-a712-4ed003602fea,1,Category 1,Data Transmission and/or Internet Access
4733991d-d70c-4229-9c06-bb1cdebf76dd,1,Category 1,Data Transmission and/or Internet Access
19cea2cd-0d70-4af7-bc5b-b8846d93b00b,1,Category 1,Data Transmission and/or Internet Access
1a1558e2-48bc-4e72-b8c2-af276a0df8f2,1,Category 1,Data Transmission and/or Internet Access
f3e58934-a132-4c14-97c9-fbc5243733f5,1,Category 2,Internal Connections
a7a62012-7d1e-410a-8305-cac4a0de8c77,1,Category 1,Data Transmission and/or Internet Access
67207ec5-425e-4279-99fc-ca5be51b29b9,1,Category 1,Data Transmission and/or Internet Access
1485bd79-3da5-479c-8690-c14d149b6630,1,Category 1,Data Transmission and/or Internet Access
247b608c-b21a-4a16-87cc-43ca1dac5de6,1,Category 2,Internal Connections
e544b273-0697-463c-be91-561195577d82,1,Category 1,Data Transmission and/or Internet Access
d15446a2-7c83-4258-8a10-85844703f8f7,1,Category 1,Data Transmission and/or Internet Access
6fe32ad0-48a6-41fa-880a-15c038496d46,5,Category 1,Data Transmission and/or Internet Access
4fb33ffa-f655-47b4-add8-b1f22cc5e1f5,1,Category 1,Data Transmission and/or Internet Access
d4664160-6697-497c-a855-475249b64180,1,Category 2,Internal Connections
ba9fb5e2-d1f1-41fd-9f95-61a76a875eaa,1,Category 2,Internal Connections
3b5ba06c-31dd-456f-b739-a3dca9ec37c4,5,Category 2,Internal Connections
cbb4b7c6-1069-49f4-8c23-4a3f9ce36ed7,1,Category 1,Data Transmission and/or Internet Access
028821ca-461e-43fd-814e-cf18dcc8891d,1,Category 1,Data Transmission and/or Internet Access
8629ce6c-31a6-4863-b1b4-e5c86cfdb24f,1,Category 2,Internal Connections
42f8dbd0-8f5f-4d63-9bed-1d438262fc9b,1,Category 1,Data Transmission and/or Internet Access
54bc9ad6-e7c4-4b98-b78a-1605e05f4540,7,Category 2,Basic Maintenance of Internal Connections
4699cfd4-fed4-4ce6-9c24-68e6e316bb9b,1,Category 1,Data Transmission and/or Internet Access
ed6eebb4-3916-42e2-920d-b3e8c305874a,1,Category 1,Data Transmission and/or Internet Access
31bf0722-dabf-4ce8-8f3e-dea8d51ac735,1,Category 2,Internal Connections
ca66e6a8-cade-49d4-9647-c550402e83dd,2,Category 2,Basic Maintenance of Internal Connections
d880ba38-ac67-40da-93af-1109550bf3ce,1,Category 1,Data Transmission and/or Internet Access
a8ddab09-bcd8-41da-90ee-85313ff30cf6,1,Category 1,Data Transmission and/or Internet Access
fc6a47f3-f09d-4927-9107-73ccf1c84176,1,Category 1,Data Transmission and/or Internet Access
04384171-b008-4dd3-8f29-a426538b1cb5,1,Category 2,Internal Connections
b627719f-a4ad-4293-b30d-b217351e03f5,1,Category 1,Data Transmission and/or Internet Access
8e65573e-4318-4a40-9746-1565880e6ef6,1,Category 2,Internal Connections
0f875f7b-f219-4e86-afa0-b92e3b5dc383,1,Category 2,Internal Connections
ec1b30ee-4f44-4a7e-b6ad-b9b8355cee47,1,Category 1,Data Transmission and/or Internet Access
4fa56251-2700-4438-863b-b0aa0499d074,1,Category 2,Internal Connections
493f0943-b46c-42fd-8613-18b8e56fe3a5,1,Category 2,Managed Internal Broadband Services
133626de-e61f-4202-b577-7e2331e67fc0,1,Category 1,Data Transmission and/or Internet Access
44634649-5e0a-495a-b97d-13edb023f63f,1,Category 2,Internal Connections
34e96899-d953-41cb-82da-d948392726f4,1,Category 2,Internal Connections
78a2a28e-1f13-4a3a-bee1-30b3c6efa2a5,1,Category 2,Internal Connections
9d845b42-1c12-4b1a-8fd9-f67ffe2c2c75,1,Category 2,Managed Internal Broadband Services
175ba806-181a-45fd-8569-1883ba0e9f56,7,Category 2,Internal Connections
a592888e-5df2-4b79-8430-2db8b23f7bcb,1,Category 2,Internal Connections
ef80c8bc-a677-4aa8-9ce3-0f7a36bd8807,1,Category 2,Managed Internal Broadband Services
3c8f544c-6b76-4b5e-bb03-88dc2bd6a935,1,Category 1,Data Transmission and/or Internet Access
7e3de83b-659e-4c04-a62c-92bce8c5331e,1,Category 1,Data Transmission and/or Internet Access
c83c9043-0266-490a-bf9f-136ac1363233,1,Category 1,Data Transmission and/or Internet Access
5aa62ae5-62b6-43a7-98b1-e2cf6bef21aa,1,Category 1,Data Transmission and/or Internet Access
eb119e1a-b970-4744-b90e-3b100d5db8fd,1,Category 2,Internal Connections
52da9a43-00f8-4e00-a7eb-e88e7afc5ce0,2,Category 1,Data Transmission and/or Internet Access
d0acbb3a-3237-4a63-9b12-129e978d9732,3,Category 2,Internal Connections
8bacb267-c1ff-4b45-8355-ec4c3404f32d,1,Category 1,Data Transmission and/or Internet Access
6c18b935-904b-462e-b1b0-5fbc730587cb,1,Category 1,Data Transmission and/or Internet Access
828097a3-fa04-4fa9-8401-aa69da1a7faf,3,Category 1,Data Transmission and/or Internet Access
52d7e629-36d0-41b7-8a56-b63ff0f22c8c,5,Category 1,Data Transmission and/or Internet Access
80a5bbc1-2a07-4dc0-a178-a6a5e4f0329d,1,Category 1,Data Transmission and/or Internet Access
cd8093c2-c04e-42b9-a0ee-7b0b19ef05de,1,Category 1,Data Transmission and/or Internet Access
e53f06e4-618c-419b-8dda-74dcd4bd7882,1,Category 2,Internal Connections
48adbb4f-d4cc-4898-94b8-ef2af233fecb,1,Category 2,Internal Connections
3d2a76c2-2474-4640-9163-65c024ce11a8,1,Category 2,Internal Connections
672cd18d-6d73-46c8-8a71-1050c82beaf6,1,Category 2,Internal Connections
ad702253-359b-4bc6-9caa-f5dc32201527,1,Category 1,Data Transmission and/or Internet Access
18f1144c-3715-4c6c-b52e-9ce4c389850f,1,Category 2,Managed Internal Broadband Services
fe4eb956-a9c0-4633-b292-3cfd2d69ea39,1,Category 1,Data Transmission and/or Internet Access
de03ebf7-e2ff-4906-8821-4fbdc31915cf,1,Category 2,Internal Connections
1132eda7-7e9d-4b7e-8131-b2d3ec1b0332,1,Category 2,Internal Connections
03c814b9-6e31-4176-95fc-0684b0544dfd,1,Category 1,Data Transmission and/or Internet Access
9a501235-ed34-4d2f-b1b9-1fcf355fdb03,1,Category 1,Data Transmission and/or Internet Access
3c2693e2-f946-45a6-ae2a-65d914b3d6dc,1,Category 1,Data Transmission and/or Internet Access
7162f916-3d6e-4c6e-b912-03b5bbe58a06,1,Category 2,Internal Connections
cf5b945e-7719-4212-a59d-6a181656da34,1,Category 1,Data Transmission and/or Internet Access
bcd970b6-53dd-4c1d-ae06-061cf45c009b,8,Category 2,Internal Connections
20c1e950-f178-4068-bddf-a037f9f591f2,1,Category 2,Internal Connections
10c7a45b-d99a-45a4-b564-3e3383b1fdfc,1,Category 2,Internal Connections
e3268f28-30b2-4485-8917-87dce30e5d6f,1,Category 1,Data Transmission and/or Internet Access
e24ea8c7-8f97-43e4-8953-d47c68b9f227,1,Category 2,Internal Connections
7d24b7eb-b2ff-46c5-835d-5e667db28775,1,Category 1,Data Transmission and/or Internet Access
53a2b779-bb53-4c66-a41f-a3f100a92d7d,1,Category 2,Internal Connections
487fdadf-3dda-48ed-b7f4-58474017bd8e,,,
2326ab97-9711-4507-bda2-ded437bb136d,1,Category 1,Data Transmission and/or Internet Access
0b3c98c6-f229-400e-b179-ef7bb36ef93d,1,Category 2,Internal Connections
9e6e07fc-1c24-414f-a0ed-9420a9e44a3c,1,Category 2,Internal Connections
541f6e77-55c4-4f57-ab5f-c3d56c9f6d4d,1,Category 2,Internal Connections
4d5074bb-11d9-4e95-b93b-4641c9e6e6d4,1,Category 2,Managed Internal Broadband Services
d93152f6-d1f1-4b12-97ac-cf779131aa7b,1,Category 1,Data Transmission and/or Internet Access
321156ed-aa63-449a-917c-54b4d96e360a,2,Category 2,Basic Maintenance of Internal Connections
b4d6976f-cda6-41a2-89eb-3549054c519a,1,Category 1,Data Transmission and/or Internet Access
a6597399-d168-4d66-9ca7-a8e30025c711,1,Category 1,Data Transmission and/or Internet Access
dc542e27-a8c7-49c5-b849-4791437479b0,1,Category 2,Internal Connections
2b3358bc-3bc8-48e8-801f-51874e267f72,1,Category 2,Basic Maintenance of Internal Connections
626acc22-02b2-424b-bb11-bb5057583dcb,1,Category 2,Internal Connections
be76e6e0-5554-46e8-9498-8418b0ef7909,1,Category 1,Data Transmission and/or Internet Access
fca3c546-b87a-45ec-8e23-17b53e38f235,1,Category 1,Data Transmission and/or Internet Access
4694b865-2fbc-40e6-a645-c1d6bed572f5,1,Category 2,Internal Connections
c2dc8878-cdfe-48b4-9afd-94b27fa5001f,1,Category 1,Data Transmission and/or Internet Access
4f81537c-5ce1-46b1-a726-5c26809f782c,1,Category 1,Data Transmission and/or Internet Access
7a2b9317-4be1-4a35-9aff-d4edd99c0f85,1,Category 2,Internal Connections
5662ce39-4c06-4591-affd-fa0d38099dc4,1,Category 2,Internal Connections
8b6d3735-17e3-4339-8b51-bae52d0b8c6a,1,Category 1,Data Transmission and/or Internet Access
9bb230cf-faba-40bd-abd5-aa85a72ddd44,1,Category 2,Internal Connections
ea0ad198-4418-4827-950a-17b2d34f98ca,1,Category 2,Internal Connections
aa3c5a69-79dd-4fc2-a9c7-7cacb543d447,1,Category 1,Data Transmission and/or Internet Access
0f84283d-bb45-48cf-adf5-f9be4d9e8277,1,Category 1,Data Transmission and/or Internet Access
62f5d07c-ad95-40fb-be69-697fe4a182d3,1,Category 2,Internal Connections
dbd6e2f4-691e-4130-8fac-17d3a3d9e123,1,Category 1,Data Transmission and/or Internet Access
90dea796-f38b-4b58-8914-96b85c06e692,1,Category 2,Internal Connections
5e571c11-30fe-4c53-bf2d-c8e39654e5d0,1,Category 1,Data Transmission and/or Internet Access
bc53e4e0-209a-436b-9988-07de0b527883,1,Category 2,Internal Connections
774716d4-0aea-4daa-b834-da7944c72248,,,
cb9b73bc-2856-463b-b36b-2d59608d63d9,1,Category 1,Data Transmission and/or Internet Access
e401bc17-c3f2-42b8-9b2b-f082b8a83fec,1,Category 1,Data Transmission and/or Internet Access
1bc2cd29-f961-4b90-bf62-897b8484b11f,3,Category 2,Internal Connections
30a0e52a-f9e5-426b-b19f-e25b1558a011,1,Category 1,Data Transmission and/or Internet Access
9c9da494-22d6-4bb1-9e11-389abb8af899,1,Category 1,Data Transmission and/or Internet Access
ba63035a-b059-4bf5-9949-2b59627dca82,4,Category 1,Data Transmission and/or Internet Access
9e95cc4f-49a6-4b62-a982-5bfad8c2f635,1,Category 2,Basic Maintenance of Internal Connections
13b97ba6-af57-42e6-8299-c1372b907e77,3,Category 2,Managed Internal Broadband Services
8b2e21e6-e03e-4ecc-ba00-6daf9816d5c6,1,Category 1,Data Transmission and/or Internet Access
c61aa9c2-127a-4fda-a8c4-d8311702cb42,1,Category 1,Data Transmission and/or Internet Access
5280496f-3269-4383-b07b-38eb4536d245,1,Category 2,Internal Connections
421ad9f6-7783-46d3-bce0-2f09162d4d01,1,Category 1,Data Transmission and/or Internet Access
6c0acde2-42f6-46d1-a6a1-9a85e0e30603,1,Category 2,Internal Connections
fd217d79-bb5b-46d6-a4c8-217882708777,1,Category 2,Internal Connections
7a6a4a05-44e9-4e3a-9283-913bcd05c4c6,1,Category 1,Data Transmission and/or Internet Access
dc3f699c-4569-4455-8d9f-8cce328776db,1,Category 1,Data Transmission and/or Internet Access
78bec248-d7fa-47cf-bd25-9368408b5e59,1,Category 2,Managed Internal Broadband Services
b4089a89-648a-403b-a049-576a564a1c2c,1,Category 1,Data Transmission and/or Internet Access
63bdbc30-247e-4400-bcf9-1b3c1e592ec3,10,Category 2,Internal Connections
b918a4d9-43cf-493c-b241-8b8e9190126d,1,Category 2,Internal Connections
c5613752-cd6a-4a77-96ce-193cae35513c,1,Category 1,Data Transmission and/or Internet Access
11546206-f4eb-4844-bf18-c14ee9e79632,1,Category 1,Data Transmission and/or Internet Access
0e282de1-dfc0-40f7-89bb-a1251ab98a9a,1,Category 2,Internal Connections
f2a79719-a99c-4666-a5c0-48e99f3112fa,1,Category 2,Internal Connections
e8284726-00fb-469a-b76b-a9df655e7b79,1,Category 2,Internal Connections
a836ec10-3060-4f71-8361-ee77e2f7182d,1,Category 2,Internal Connections
edf95b47-52a1-4005-a9f1-b42bbae30d92,2,Category 2,Basic Maintenance of Internal Connections
a7e632e7-92e2-482b-b097-30050359f9cf,1,Category 1,Data Transmission and/or Internet Access
a826289f-e7f8-4031-bc03-80084c982789,1,Category 2,Managed Internal Broadband Services
8fc1c090-3175-4f4d-967f-fd6a51395b81,1,Category 2,Managed Internal Broadband Services
e7561491-dbc7-47bb-b48f-d975e465f67e,1,Category 2,Managed Internal Broadband Services
b07fa538-5d20-4b7e-a429-8ca053749e2e,1,Category 1,Data Transmission and/or Internet Access
d6654b43-6587-4672-8e06-dc8bbebe5dcb,4,Category 2,Basic Maintenance of Internal Connections
57051008-d00e-47e9-ad30-9148e0ab134e,1,Category 1,Data Transmission and/or Internet Access
93b0533f-c2fd-418d-a9a3-af12c6c29f3d,1,Category 2,Internal Connections
31e93259-22cf-4db3-a56e-b619b099791e,1,Category 1,Data Transmission and/or Internet Access
adec2b97-2115-46c9-b1b5-72598f2b005c,1,Category 2,Internal Connections
65967719-849e-4702-9ec4-b7d9e970d468,1,Category 1,Data Transmission and/or Internet Access
5dc28329-a443-439d-baa9-fdf039e2ecf0,1,Category 2,Managed Internal Broadband Services
4014b6b5-4145-4b1b-a418-0b79266b78fe,1,Category 1,Data Transmission and/or Internet Access
fed4eb95-f4a6-433e-9e13-11abe3d49815,1,Category 2,Internal Connections
1b318fe6-dacd-456f-8389-08cfcfd65b89,1,Category 2,Managed Internal Broadband Services
bc3dccf5-bc94-4662-a170-d52aad17197a,4,Category 1,Data Transmission and/or Internet Access
a3f39946-3b42-4255-b9a1-79c60afe12a4,1,Category 1,Data Transmission and/or Internet Access
2d38611f-dc36-4dcb-a463-bc645cda0300,1,Category 2,Managed Internal Broadband Services
6f067908-93d0-4859-920f-d716b49b9603,3,Category 2,Basic Maintenance of Internal Connections
22d37021-f4dc-450d-a247-627f3f6f7f41,1,Category 2,Internal Connections
89f0d2ee-1430-480a-b8ca-6f9f295be887,1,Category 2,Managed Internal Broadband Services
9d459e06-1e1e-4bfd-abb9-ddee28bc7fa8,1,Category 1,Data Transmission and/or Internet Access
